Timestamp,Component,Description,Fault_Code,Severity,Status,Value
2025-09-16 00:38:45,PV_Broken_Interconnect,PV Broken Interconnect fault detected.,PV_719,High,Cleared,SimValue_32
2025-09-16 05:19:32,PV_Broken_Interconnect,PV Broken Interconnect fault detected.,PV_931,High,Cleared,SimValue_46
2025-09-16 08:52:46,PV_Broken_Interconnect,PV Broken Interconnect fault detected.,PV_834,High,Active,SimValue_54
2025-09-16 15:52:46,PV_Broken_Interconnect,PV Broken Interconnect fault detected.,PV_834,High,Cleared,SimValue_54
2025-09-16 16:00:33,Rack_Structure_Fault,Rack Structure Fault fault detected.,RA_814,Medium,Active,SimValue_97
2025-09-16 21:00:33,Rack_Structure_Fault,Rack Structure Fault fault detected.,RA_814,Medium,Cleared,SimValue_97
2025-09-17 12:24:39,PV_Broken_Interconnect,PV Broken Interconnect fault detected.,PV_970,High,Active,SimValue_57
2025-09-17 17:24:39,PV_Broken_Interconnect,PV Broken Interconnect fault detected.,PV_970,High,Cleared,SimValue_57
2025-09-18 09:09:56,PV_Solder_Bond_Failure,PV Solder Bond Failure fault detected.,PV_636,High,Active,SimValue_46
2025-09-18 19:09:56,PV_Solder_Bond_Failure,PV Solder Bond Failure fault detected.,PV_636,High,Cleared,SimValue_46
2025-09-19 01:23:41,PV_Grounding_System_Fault,PV Grounding System Fault fault detected.,PV_888,High,Active,SimValue_32
2025-09-19 05:23:41,PV_Grounding_System_Fault,PV Grounding System Fault fault detected.,PV_888,High,Cleared,SimValue_32
2025-09-19 06:39:35,Encapsulant_Fault,Encapsulant Fault fault detected.,EN_316,Medium,Active,SimValue_30
2025-09-19 07:39:35,Encapsulant_Fault,Encapsulant Fault fault detected.,EN_316,Medium,Cleared,SimValue_30
2025-09-19 23:20:14,PV_Hot_Spot,PV Hot Spot fault detected.,PV_898,Medium,Active,SimValue_21
2025-09-20 01:20:14,PV_Hot_Spot,PV Hot Spot fault detected.,PV_898,Medium,Cleared,SimValue_21
2025-09-20 08:30:19,Rack_Structure_Fault,Rack Structure Fault fault detected.,RA_326,Medium,Active,SimValue_45
2025-09-20 18:30:19,Rack_Structure_Fault,Rack Structure Fault fault detected.,RA_326,Medium,Cleared,SimValue_45
2025-09-20 20:55:25,PV_Grounding_System_Fault,PV Grounding System Fault fault detected.,PV_939,High,Active,SimValue_87
2025-09-21 02:55:25,PV_Grounding_System_Fault,PV Grounding System Fault fault detected.,PV_939,High,Cleared,SimValue_87
2025-09-21 04:24:55,PV_Broken_Interconnect,PV Broken Interconnect fault detected.,PV_249,High,Active,SimValue_74
2025-09-21 16:24:55,PV_Broken_Interconnect,PV Broken Interconnect fault detected.,PV_249,High,Cleared,SimValue_74
2025-09-21 23:22:11,Rack_Structure_Fault,Rack Structure Fault fault detected.,RA_768,Medium,Active,SimValue_64
2025-09-22 06:22:11,Rack_Structure_Fault,Rack Structure Fault fault detected.,RA_768,Medium,Cleared,SimValue_64
2025-09-23 00:41:00,PV_Solder_Bond_Failure,PV Solder Bond Failure fault detected.,PV_638,High,Active,SimValue_22
2025-09-23 00:58:08,PV_Shading,PV Shading fault detected.,PV_555,Low,Active,SimValue_68
2025-09-23 02:58:08,PV_Shading,PV Shading fault detected.,PV_555,Low,Cleared,SimValue_68
2025-09-23 03:41:00,PV_Solder_Bond_Failure,PV Solder Bond Failure fault detected.,PV_638,High,Cleared,SimValue_22
2025-09-23 19:34:31,PV_Broken_Cell,PV Broken Cell fault detected.,PV_862,High,Active,SimValue_39
2025-09-23 23:34:31,PV_Broken_Cell,PV Broken Cell fault detected.,PV_862,High,Cleared,SimValue_39
2025-09-24 03:04:07,PV_Solder_Bond_Failure,PV Solder Bond Failure fault detected.,PV_511,High,Active,SimValue_16
2025-09-24 09:04:07,PV_Solder_Bond_Failure,PV Solder Bond Failure fault detected.,PV_511,High,Cleared,SimValue_16
2025-09-25 01:48:34,Encapsulant_Fault,Encapsulant Fault fault detected.,EN_922,Medium,Active,SimValue_31
2025-09-25 02:41:14,PV_Grounding_System_Fault,PV Grounding System Fault fault detected.,PV_740,High,Active,SimValue_87
2025-09-25 03:31:54,Rack_Structure_Fault,Rack Structure Fault fault detected.,RA_509,Medium,Active,SimValue_50
2025-09-25 03:41:14,PV_Grounding_System_Fault,PV Grounding System Fault fault detected.,PV_740,High,Cleared,SimValue_87
2025-09-25 04:34:43,PV_Broken_Interconnect,PV Broken Interconnect fault detected.,PV_286,High,Active,SimValue_31
2025-09-25 06:34:43,PV_Broken_Interconnect,PV Broken Interconnect fault detected.,PV_286,High,Cleared,SimValue_31
2025-09-25 09:48:34,Encapsulant_Fault,Encapsulant Fault fault detected.,EN_922,Medium,Cleared,SimValue_31
2025-09-25 11:04:27,PV_Broken_Cell,PV Broken Cell fault detected.,PV_688,High,Active,SimValue_51
2025-09-25 11:31:54,Rack_Structure_Fault,Rack Structure Fault fault detected.,RA_509,Medium,Cleared,SimValue_50
2025-09-25 13:04:27,PV_Broken_Cell,PV Broken Cell fault detected.,PV_688,High,Cleared,SimValue_51
2025-09-26 22:47:46,PV_Grounding_System_Fault,PV Grounding System Fault fault detected.,PV_813,High,Active,SimValue_88
2025-09-27 02:47:46,PV_Grounding_System_Fault,PV Grounding System Fault fault detected.,PV_813,High,Cleared,SimValue_88
2025-09-28 06:34:04,PV_Broken_Cell,PV Broken Cell fault detected.,PV_400,High,Active,SimValue_13
2025-09-28 10:34:04,PV_Broken_Cell,PV Broken Cell fault detected.,PV_400,High,Cleared,SimValue_13
2025-09-29 15:16:11,Encapsulant_Fault,Encapsulant Fault fault detected.,EN_967,Medium,Active,SimValue_25
2025-09-30 03:16:11,Encapsulant_Fault,Encapsulant Fault fault detected.,EN_967,Medium,Cleared,SimValue_25
2025-10-01 22:22:59,PV_Hot_Spot,PV Hot Spot fault detected.,PV_131,Medium,Active,SimValue_13
2025-10-02 01:23:36,PV_Hot_Spot,PV Hot Spot fault detected.,PV_843,Medium,Active,SimValue_36
2025-10-02 01:43:16,PV_Solder_Bond_Failure,PV Solder Bond Failure fault detected.,PV_895,High,Active,SimValue_47
2025-10-02 04:23:36,PV_Hot_Spot,PV Hot Spot fault detected.,PV_843,Medium,Cleared,SimValue_36
2025-10-02 06:22:59,PV_Hot_Spot,PV Hot Spot fault detected.,PV_131,Medium,Cleared,SimValue_13
2025-10-02 08:40:22,PV_Solder_Bond_Failure,PV Solder Bond Failure fault detected.,PV_998,High,Active,SimValue_75
2025-10-02 12:43:16,PV_Solder_Bond_Failure,PV Solder Bond Failure fault detected.,PV_895,High,Cleared,SimValue_47
2025-10-02 16:13:12,PV_Shading,PV Shading fault detected.,PV_932,Low,Active,SimValue_35
2025-10-02 20:40:22,PV_Solder_Bond_Failure,PV Solder Bond Failure fault detected.,PV_998,High,Cleared,SimValue_75
2025-10-03 03:13:12,PV_Shading,PV Shading fault detected.,PV_932,Low,Cleared,SimValue_35
2025-10-03 07:39:09,PV_Solder_Bond_Failure,PV Solder Bond Failure fault detected.,PV_146,High,Active,SimValue_78
2025-10-03 16:39:09,PV_Solder_Bond_Failure,PV Solder Bond Failure fault detected.,PV_146,High,Cleared,SimValue_78
2025-10-03 21:36:07,PV_Short_Open_Circuit,PV Short Open Circuit fault detected.,PV_743,Medium,Active,SimValue_46
2025-10-04 00:36:07,PV_Short_Open_Circuit,PV Short Open Circuit fault detected.,PV_743,Medium,Cleared,SimValue_46
2025-10-04 06:54:23,PV_Broken_Cell,PV Broken Cell fault detected.,PV_972,High,Active,SimValue_40
2025-10-04 08:35:52,PV_Broken_Interconnect,PV Broken Interconnect fault detected.,PV_658,High,Active,SimValue_20
2025-10-04 08:54:23,PV_Broken_Cell,PV Broken Cell fault detected.,PV_972,High,Cleared,SimValue_40
2025-10-04 14:35:52,PV_Broken_Interconnect,PV Broken Interconnect fault detected.,PV_658,High,Cleared,SimValue_20
2025-10-05 15:08:45,PV_Hot_Spot,PV Hot Spot fault detected.,PV_572,Medium,Active,SimValue_42
2025-10-05 16:08:45,PV_Hot_Spot,PV Hot Spot fault detected.,PV_572,Medium,Cleared,SimValue_42
2025-10-07 08:35:48,PV_Broken_Interconnect,PV Broken Interconnect fault detected.,PV_525,High,Active,SimValue_72
2025-10-07 11:03:00,Rack_Structure_Fault,Rack Structure Fault fault detected.,RA_843,Medium,Active,SimValue_71
2025-10-07 13:03:00,Rack_Structure_Fault,Rack Structure Fault fault detected.,RA_843,Medium,Cleared,SimValue_71
2025-10-07 17:35:48,PV_Broken_Interconnect,PV Broken Interconnect fault detected.,PV_525,High,Cleared,SimValue_72
2025-10-07 20:51:40,Encapsulant_Fault,Encapsulant Fault fault detected.,EN_147,Medium,Active,SimValue_89
2025-10-08 03:51:40,Encapsulant_Fault,Encapsulant Fault fault detected.,EN_147,Medium,Cleared,SimValue_89
2025-10-08 23:13:03,PV_Broken_Cell,PV Broken Cell fault detected.,PV_946,High,Active,SimValue_90
2025-10-09 10:13:03,PV_Broken_Cell,PV Broken Cell fault detected.,PV_946,High,Cleared,SimValue_90
2025-10-10 03:28:25,PV_Broken_Interconnect,PV Broken Interconnect fault detected.,PV_428,High,Active,SimValue_28
2025-10-10 09:28:25,PV_Broken_Interconnect,PV Broken Interconnect fault detected.,PV_428,High,Cleared,SimValue_28
2025-10-10 10:21:58,PV_Broken_Cell,PV Broken Cell fault detected.,PV_236,High,Active,SimValue_32
2025-10-10 15:21:58,PV_Broken_Cell,PV Broken Cell fault detected.,PV_236,High,Cleared,SimValue_32
2025-10-10 17:06:21,PV_Shading,PV Shading fault detected.,PV_505,Low,Active,SimValue_33
2025-10-10 17:22:31,PV_Broken_Cell,PV Broken Cell fault detected.,PV_343,High,Active,SimValue_56
2025-10-10 20:22:31,PV_Broken_Cell,PV Broken Cell fault detected.,PV_343,High,Cleared,SimValue_56
2025-10-11 05:06:21,PV_Shading,PV Shading fault detected.,PV_505,Low,Cleared,SimValue_33
2025-10-11 14:54:56,PV_Broken_Cell,PV Broken Cell fault detected.,PV_953,High,Active,SimValue_87
2025-10-11 19:54:56,PV_Broken_Cell,PV Broken Cell fault detected.,PV_953,High,Cleared,SimValue_87
2025-10-12 11:10:17,PV_Grounding_System_Fault,PV Grounding System Fault fault detected.,PV_466,High,Active,SimValue_41
2025-10-12 12:10:17,PV_Grounding_System_Fault,PV Grounding System Fault fault detected.,PV_466,High,Cleared,SimValue_41
2025-10-12 14:49:05,PV_Grounding_System_Fault,PV Grounding System Fault fault detected.,PV_955,High,Active,SimValue_80
2025-10-12 18:49:05,PV_Grounding_System_Fault,PV Grounding System Fault fault detected.,PV_955,High,Cleared,SimValue_80
2025-10-12 22:47:21,PV_Short_Open_Circuit,PV Short Open Circuit fault detected.,PV_242,Medium,Active,SimValue_39
2025-10-13 04:47:21,PV_Short_Open_Circuit,PV Short Open Circuit fault detected.,PV_242,Medium,Cleared,SimValue_39
2025-10-13 11:48:40,PV_Grounding_System_Fault,PV Grounding System Fault fault detected.,PV_407,High,Active,SimValue_79
2025-10-13 17:48:40,PV_Grounding_System_Fault,PV Grounding System Fault fault detected.,PV_407,High,Cleared,SimValue_79
2025-10-15 00:58:50,Encapsulant_Fault,Encapsulant Fault fault detected.,EN_644,Medium,Active,SimValue_26
2025-10-15 06:58:50,Encapsulant_Fault,Encapsulant Fault fault detected.,EN_644,Medium,Cleared,SimValue_26
2025-10-15 12:33:11,PV_Broken_Cell,PV Broken Cell fault detected.,PV_976,High,Active,SimValue_90
2025-10-15 17:33:11,PV_Broken_Cell,PV Broken Cell fault detected.,PV_976,High,Cleared,SimValue_90
2025-10-16 16:47:51,PV_Solder_Bond_Failure,PV Solder Bond Failure fault detected.,PV_279,High,Active,SimValue_37
2025-10-17 02:24:00,PV_Broken_Cell,PV Broken Cell fault detected.,PV_338,High,Active,SimValue_10
2025-10-17 02:47:51,PV_Solder_Bond_Failure,PV Solder Bond Failure fault detected.,PV_279,High,Cleared,SimValue_37
2025-10-17 03:24:00,PV_Broken_Cell,PV Broken Cell fault detected.,PV_338,High,Cleared,SimValue_10
2025-10-17 05:30:13,PV_Shading,PV Shading fault detected.,PV_713,Low,Active,SimValue_31
2025-10-17 15:30:13,PV_Shading,PV Shading fault detected.,PV_713,Low,Cleared,SimValue_31
2025-10-17 16:12:20,Rack_Structure_Fault,Rack Structure Fault fault detected.,RA_847,Medium,Active,SimValue_38
2025-10-17 16:47:18,PV_Shading,PV Shading fault detected.,PV_533,Low,Active,SimValue_65
2025-10-17 19:50:45,PV_Short_Open_Circuit,PV Short Open Circuit fault detected.,PV_151,Medium,Active,SimValue_26
2025-10-17 21:47:18,PV_Shading,PV Shading fault detected.,PV_533,Low,Cleared,SimValue_65
2025-10-18 00:12:20,Rack_Structure_Fault,Rack Structure Fault fault detected.,RA_847,Medium,Cleared,SimValue_38
2025-10-18 01:50:45,PV_Short_Open_Circuit,PV Short Open Circuit fault detected.,PV_151,Medium,Cleared,SimValue_26
2025-10-18 11:17:35,PV_Shading,PV Shading fault detected.,PV_563,Low,Active,SimValue_73
2025-10-18 18:17:35,PV_Shading,PV Shading fault detected.,PV_563,Low,Cleared,SimValue_73
2025-10-20 08:03:09,PV_Short_Open_Circuit,PV Short Open Circuit fault detected.,PV_310,Medium,Active,SimValue_65
2025-10-20 15:03:09,PV_Short_Open_Circuit,PV Short Open Circuit fault detected.,PV_310,Medium,Cleared,SimValue_65
2025-10-21 00:09:49,PV_Short_Open_Circuit,PV Short Open Circuit fault detected.,PV_526,Medium,Active,SimValue_60
2025-10-21 04:09:49,PV_Short_Open_Circuit,PV Short Open Circuit fault detected.,PV_526,Medium,Cleared,SimValue_60
2025-10-21 06:02:48,Encapsulant_Fault,Encapsulant Fault fault detected.,EN_216,Medium,Active,SimValue_95
2025-10-21 08:10:26,Rack_Structure_Fault,Rack Structure Fault fault detected.,RA_912,Medium,Active,SimValue_97
2025-10-21 11:02:48,Encapsulant_Fault,Encapsulant Fault fault detected.,EN_216,Medium,Cleared,SimValue_95
2025-10-21 16:10:26,Rack_Structure_Fault,Rack Structure Fault fault detected.,RA_912,Medium,Cleared,SimValue_97
2025-10-22 22:06:27,PV_Broken_Cell,PV Broken Cell fault detected.,PV_358,High,Active,SimValue_79
2025-10-23 08:06:27,PV_Broken_Cell,PV Broken Cell fault detected.,PV_358,High,Cleared,SimValue_79
2025-10-24 02:12:02,PV_Short_Open_Circuit,PV Short Open Circuit fault detected.,PV_566,Medium,Active,SimValue_25
2025-10-24 07:36:23,PV_Hot_Spot,PV Hot Spot fault detected.,PV_513,Medium,Active,SimValue_33
2025-10-24 10:12:02,PV_Short_Open_Circuit,PV Short Open Circuit fault detected.,PV_566,Medium,Cleared,SimValue_25
2025-10-24 11:36:23,PV_Hot_Spot,PV Hot Spot fault detected.,PV_513,Medium,Cleared,SimValue_33
2025-10-25 07:08:09,Encapsulant_Fault,Encapsulant Fault fault detected.,EN_907,Medium,Active,SimValue_22
2025-10-25 15:08:09,Encapsulant_Fault,Encapsulant Fault fault detected.,EN_907,Medium,Cleared,SimValue_22
2025-10-26 01:55:41,Encapsulant_Fault,Encapsulant Fault fault detected.,EN_234,Medium,Active,SimValue_36
2025-10-26 04:55:41,Encapsulant_Fault,Encapsulant Fault fault detected.,EN_234,Medium,Cleared,SimValue_36
2025-10-26 15:18:48,Encapsulant_Fault,Encapsulant Fault fault detected.,EN_449,Medium,Active,SimValue_71
2025-10-26 16:18:48,Encapsulant_Fault,Encapsulant Fault fault detected.,EN_449,Medium,Cleared,SimValue_71
2025-10-26 17:50:28,Encapsulant_Fault,Encapsulant Fault fault detected.,EN_961,Medium,Active,SimValue_15
2025-10-26 21:54:17,Encapsulant_Fault,Encapsulant Fault fault detected.,EN_392,Medium,Active,SimValue_98
2025-10-27 00:54:17,Encapsulant_Fault,Encapsulant Fault fault detected.,EN_392,Medium,Cleared,SimValue_98
2025-10-27 05:50:28,Encapsulant_Fault,Encapsulant Fault fault detected.,EN_961,Medium,Cleared,SimValue_15
2025-10-27 23:41:16,PV_Soiling,PV Soiling fault detected.,PV_742,Low,Active,SimValue_20
2025-10-28 04:41:16,PV_Soiling,PV Soiling fault detected.,PV_742,Low,Cleared,SimValue_20
2025-10-28 07:20:57,PV_Solder_Bond_Failure,PV Solder Bond Failure fault detected.,PV_908,High,Active,SimValue_67
2025-10-28 09:20:57,PV_Solder_Bond_Failure,PV Solder Bond Failure fault detected.,PV_908,High,Cleared,SimValue_67
2025-10-28 12:41:32,PV_Shading,PV Shading fault detected.,PV_870,Low,Active,SimValue_57
2025-10-28 13:35:09,PV_Broken_Cell,PV Broken Cell fault detected.,PV_753,High,Active,SimValue_24
2025-10-28 21:35:09,PV_Broken_Cell,PV Broken Cell fault detected.,PV_753,High,Cleared,SimValue_24
2025-10-28 22:41:32,PV_Shading,PV Shading fault detected.,PV_870,Low,Cleared,SimValue_57
2025-10-30 13:33:34,PV_Shading,PV Shading fault detected.,PV_263,Low,Active,SimValue_36
2025-10-30 14:33:34,PV_Shading,PV Shading fault detected.,PV_263,Low,Cleared,SimValue_36
2025-10-30 18:55:14,PV_Broken_Interconnect,PV Broken Interconnect fault detected.,PV_214,High,Active,SimValue_41
2025-10-31 06:55:14,PV_Broken_Interconnect,PV Broken Interconnect fault detected.,PV_214,High,Cleared,SimValue_41
2025-11-01 18:42:52,PV_Broken_Cell,PV Broken Cell fault detected.,PV_295,High,Active,SimValue_83
2025-11-01 23:55:37,Rack_Structure_Fault,Rack Structure Fault fault detected.,RA_769,Medium,Active,SimValue_44
2025-11-02 02:42:52,PV_Broken_Cell,PV Broken Cell fault detected.,PV_295,High,Cleared,SimValue_83
2025-11-02 11:55:37,Rack_Structure_Fault,Rack Structure Fault fault detected.,RA_769,Medium,Cleared,SimValue_44
2025-11-02 19:54:06,PV_Grounding_System_Fault,PV Grounding System Fault fault detected.,PV_989,High,Active,SimValue_74
2025-11-03 00:54:06,PV_Grounding_System_Fault,PV Grounding System Fault fault detected.,PV_989,High,Cleared,SimValue_74
2025-11-03 16:18:08,PV_Broken_Interconnect,PV Broken Interconnect fault detected.,PV_322,High,Active,SimValue_65
2025-11-03 22:18:08,PV_Broken_Interconnect,PV Broken Interconnect fault detected.,PV_322,High,Cleared,SimValue_65
2025-11-03 23:08:34,PV_Broken_Interconnect,PV Broken Interconnect fault detected.,PV_749,High,Active,SimValue_94
2025-11-04 02:56:52,MCB_Faulty,MCB Faulty fault detected.,MC_460,High,Active,SimValue_28
2025-11-04 09:56:52,MCB_Faulty,MCB Faulty fault detected.,MC_460,High,Cleared,SimValue_28
2025-11-04 11:08:34,PV_Broken_Interconnect,PV Broken Interconnect fault detected.,PV_749,High,Cleared,SimValue_94
2025-11-04 11:54:56,PV_Hot_Spot,PV Hot Spot fault detected.,PV_242,Medium,Active,SimValue_11
2025-11-04 17:54:56,PV_Hot_Spot,PV Hot Spot fault detected.,PV_242,Medium,Cleared,SimValue_11
2025-11-05 05:31:30,Rack_Structure_Fault,Rack Structure Fault fault detected.,RA_423,Medium,Active,SimValue_32
2025-11-05 07:31:30,Rack_Structure_Fault,Rack Structure Fault fault detected.,RA_423,Medium,Cleared,SimValue_32
2025-11-07 09:00:09,Encapsulant_Fault,Encapsulant Fault fault detected.,EN_709,Medium,Active,SimValue_15
2025-11-07 11:00:09,Encapsulant_Fault,Encapsulant Fault fault detected.,EN_709,Medium,Cleared,SimValue_15
2025-11-07 18:14:33,PV_Solder_Bond_Failure,PV Solder Bond Failure fault detected.,PV_413,High,Active,SimValue_51
2025-11-07 23:51:43,PV_Soiling,PV Soiling fault detected.,PV_656,Low,Active,SimValue_34
2025-11-08 00:58:53,PV_Broken_Interconnect,PV Broken Interconnect fault detected.,PV_818,High,Active,SimValue_96
2025-11-08 03:14:33,PV_Solder_Bond_Failure,PV Solder Bond Failure fault detected.,PV_413,High,Cleared,SimValue_51
2025-11-08 03:58:53,PV_Broken_Interconnect,PV Broken Interconnect fault detected.,PV_818,High,Cleared,SimValue_96
2025-11-08 10:51:43,PV_Soiling,PV Soiling fault detected.,PV_656,Low,Cleared,SimValue_34
2025-11-09 04:54:59,Rack_Structure_Fault,Rack Structure Fault fault detected.,RA_320,Medium,Active,SimValue_38
2025-11-09 12:54:59,Rack_Structure_Fault,Rack Structure Fault fault detected.,RA_320,Medium,Cleared,SimValue_38
2025-11-11 12:47:32,Rack_Structure_Fault,Rack Structure Fault fault detected.,RA_461,Medium,Active,SimValue_38
2025-11-11 13:47:32,Rack_Structure_Fault,Rack Structure Fault fault detected.,RA_461,Medium,Cleared,SimValue_38
2025-11-11 15:04:03,PV_Hot_Spot,PV Hot Spot fault detected.,PV_112,Medium,Active,SimValue_60
2025-11-11 20:33:37,Encapsulant_Fault,Encapsulant Fault fault detected.,EN_129,Medium,Active,SimValue_75
2025-11-11 23:33:37,Encapsulant_Fault,Encapsulant Fault fault detected.,EN_129,Medium,Cleared,SimValue_75
2025-11-12 02:04:03,PV_Hot_Spot,PV Hot Spot fault detected.,PV_112,Medium,Cleared,SimValue_60
2025-11-12 14:56:17,PV_Short_Open_Circuit,PV Short Open Circuit fault detected.,PV_899,Medium,Active,SimValue_50
2025-11-12 21:56:17,PV_Short_Open_Circuit,PV Short Open Circuit fault detected.,PV_899,Medium,Cleared,SimValue_50
2025-11-13 02:58:11,Encapsulant_Fault,Encapsulant Fault fault detected.,EN_902,Medium,Active,SimValue_68
2025-11-13 05:30:49,PV_Shading,PV Shading fault detected.,PV_955,Low,Active,SimValue_11
2025-11-13 08:58:11,Encapsulant_Fault,Encapsulant Fault fault detected.,EN_902,Medium,Cleared,SimValue_68
2025-11-13 15:30:49,PV_Shading,PV Shading fault detected.,PV_955,Low,Cleared,SimValue_11
2025-11-13 17:34:21,PV_Solder_Bond_Failure,PV Solder Bond Failure fault detected.,PV_381,High,Active,SimValue_96
2025-11-13 21:18:32,PV_Short_Open_Circuit,PV Short Open Circuit fault detected.,PV_761,Medium,Active,SimValue_70
2025-11-14 03:18:32,PV_Short_Open_Circuit,PV Short Open Circuit fault detected.,PV_761,Medium,Cleared,SimValue_70
2025-11-14 03:34:21,PV_Solder_Bond_Failure,PV Solder Bond Failure fault detected.,PV_381,High,Cleared,SimValue_96
2025-11-14 03:35:31,PV_Broken_Cell,PV Broken Cell fault detected.,PV_688,High,Active,SimValue_46
2025-11-14 06:35:31,PV_Broken_Cell,PV Broken Cell fault detected.,PV_688,High,Cleared,SimValue_46
2025-11-14 12:13:47,PV_Grounding_System_Fault,PV Grounding System Fault fault detected.,PV_613,High,Active,SimValue_67
2025-11-14 18:20:52,Rack_Structure_Fault,Rack Structure Fault fault detected.,RA_527,Medium,Active,SimValue_72
2025-11-14 21:13:47,PV_Grounding_System_Fault,PV Grounding System Fault fault detected.,PV_613,High,Cleared,SimValue_67
2025-11-15 06:20:52,Rack_Structure_Fault,Rack Structure Fault fault detected.,RA_527,Medium,Cleared,SimValue_72
2025-11-16 17:44:11,PV_Solder_Bond_Failure,PV Solder Bond Failure fault detected.,PV_631,High,Active,SimValue_83
2025-11-17 03:44:11,PV_Solder_Bond_Failure,PV Solder Bond Failure fault detected.,PV_631,High,Cleared,SimValue_83
2025-11-17 10:52:43,Encapsulant_Fault,Encapsulant Fault fault detected.,EN_531,Medium,Active,SimValue_23
2025-11-17 22:52:43,Encapsulant_Fault,Encapsulant Fault fault detected.,EN_531,Medium,Cleared,SimValue_23
2025-11-19 20:45:10,PV_Solder_Bond_Failure,PV Solder Bond Failure fault detected.,PV_400,High,Active,SimValue_15
2025-11-20 08:45:10,PV_Solder_Bond_Failure,PV Solder Bond Failure fault detected.,PV_400,High,Cleared,SimValue_15
2025-11-20 19:20:29,Rack_Structure_Fault,Rack Structure Fault fault detected.,RA_657,Medium,Active,SimValue_73
2025-11-20 19:39:44,Rack_Structure_Fault,Rack Structure Fault fault detected.,RA_895,Medium,Active,SimValue_17
2025-11-20 22:39:44,Rack_Structure_Fault,Rack Structure Fault fault detected.,RA_895,Medium,Cleared,SimValue_17
2025-11-21 04:45:29,PV_Solder_Bond_Failure,PV Solder Bond Failure fault detected.,PV_898,High,Active,SimValue_34
2025-11-21 06:20:29,Rack_Structure_Fault,Rack Structure Fault fault detected.,RA_657,Medium,Cleared,SimValue_73
2025-11-21 09:36:13,PV_Hot_Spot,PV Hot Spot fault detected.,PV_443,Medium,Active,SimValue_15
2025-11-21 12:29:03,Rack_Structure_Fault,Rack Structure Fault fault detected.,RA_903,Medium,Active,SimValue_73
2025-11-21 15:36:13,PV_Hot_Spot,PV Hot Spot fault detected.,PV_443,Medium,Cleared,SimValue_15
2025-11-21 15:45:29,PV_Solder_Bond_Failure,PV Solder Bond Failure fault detected.,PV_898,High,Cleared,SimValue_34
2025-11-21 22:29:03,Rack_Structure_Fault,Rack Structure Fault fault detected.,RA_903,Medium,Cleared,SimValue_73
2025-11-22 21:09:29,PV_Grounding_System_Fault,PV Grounding System Fault fault detected.,PV_505,High,Active,SimValue_25
2025-11-23 00:09:29,PV_Grounding_System_Fault,PV Grounding System Fault fault detected.,PV_505,High,Cleared,SimValue_25
2025-11-24 17:43:59,PV_Hot_Spot,PV Hot Spot fault detected.,PV_354,Medium,Active,SimValue_35
2025-11-24 18:43:59,PV_Hot_Spot,PV Hot Spot fault detected.,PV_354,Medium,Cleared,SimValue_35
2025-11-25 12:10:45,PV_Shading,PV Shading fault detected.,PV_613,Low,Active,SimValue_10
2025-11-25 13:10:45,PV_Shading,PV Shading fault detected.,PV_613,Low,Cleared,SimValue_10
2025-11-25 19:24:26,PV_Faulty_Bypass_Diode,PV Faulty Bypass Diode fault detected.,PV_600,Medium,Active,SimValue_61
2025-11-25 19:45:34,Encapsulant_Fault,Encapsulant Fault fault detected.,EN_965,Medium,Active,SimValue_74
2025-11-25 21:24:26,PV_Faulty_Bypass_Diode,PV Faulty Bypass Diode fault detected.,PV_600,Medium,Cleared,SimValue_61
2025-11-26 02:45:34,Encapsulant_Fault,Encapsulant Fault fault detected.,EN_965,Medium,Cleared,SimValue_74
2025-11-26 18:01:21,Rack_Structure_Fault,Rack Structure Fault fault detected.,RA_303,Medium,Active,SimValue_23
2025-11-27 00:46:17,PV_Hot_Spot,PV Hot Spot fault detected.,PV_496,Medium,Active,SimValue_40
2025-11-27 02:20:21,PV_Hot_Spot,PV Hot Spot fault detected.,PV_431,Medium,Active,SimValue_32
2025-11-27 03:01:21,Rack_Structure_Fault,Rack Structure Fault fault detected.,RA_303,Medium,Cleared,SimValue_23
2025-11-27 04:08:29,Encapsulant_Fault,Encapsulant Fault fault detected.,EN_766,Medium,Active,SimValue_36
2025-11-27 08:40:10,PV_Broken_Cell,PV Broken Cell fault detected.,PV_903,High,Active,SimValue_13
2025-11-27 10:08:29,Encapsulant_Fault,Encapsulant Fault fault detected.,EN_766,Medium,Cleared,SimValue_36
2025-11-27 10:46:17,PV_Hot_Spot,PV Hot Spot fault detected.,PV_496,Medium,Cleared,SimValue_40
2025-11-27 11:07:09,PV_Grounding_System_Fault,PV Grounding System Fault fault detected.,PV_430,High,Active,SimValue_54
2025-11-27 11:40:10,PV_Broken_Cell,PV Broken Cell fault detected.,PV_903,High,Cleared,SimValue_13
2025-11-27 13:20:21,PV_Hot_Spot,PV Hot Spot fault detected.,PV_431,Medium,Cleared,SimValue_32
2025-11-27 14:23:02,PV_Hot_Spot,PV Hot Spot fault detected.,PV_222,Medium,Active,SimValue_11
2025-11-27 15:07:09,PV_Grounding_System_Fault,PV Grounding System Fault fault detected.,PV_430,High,Cleared,SimValue_54
2025-11-27 16:23:02,PV_Hot_Spot,PV Hot Spot fault detected.,PV_222,Medium,Cleared,SimValue_11
2025-11-27 16:31:49,PV_Solder_Bond_Failure,PV Solder Bond Failure fault detected.,PV_151,High,Active,SimValue_89
