Timestamp,Description,Status,Basic_Event,System_Failure
2029-06-24 00:34:07.927581,PV solder bond failure detected,Active,BE11,True
2029-06-24 06:58:57.523724,PV cell breakage detected,Cleared,BE10,True
2029-06-24 11:01:42.334538,Grounding system fault detected,Cleared,BE6,True
2029-06-25 01:23:38.484009,PV cell breakage detected,Active,BE10,True
2029-06-25 09:30:35.355274,Cable aging fault detected,Active,BE18,True
2029-06-25 13:30:35.355274,Cable aging fault detected,Cleared,BE18,True
2029-06-26 00:34:07.927581,PV solder bond failure detected,Cleared,BE11,True
2029-06-26 03:11:57.100416,PV shading detected,Active,BE9,True
2029-06-26 11:11:57.100416,PV shading detected,Cleared,BE9,True
2029-06-26 20:19:51.784462,PV solder bond failure detected,Active,BE11,True
2029-06-27 01:23:38.484009,PV cell breakage detected,Cleared,BE10,True
2029-06-27 08:01:21.963589,Encapsulant fault detected,Active,BE16,True
2029-06-27 09:00:47.291875,PV cell breakage detected,Active,BE10,True
2029-06-28 20:19:51.784462,PV solder bond failure detected,Cleared,BE11,True
2029-06-28 23:45:42.198564,PV shading detected,Active,BE9,True
2029-06-29 07:45:42.198564,PV shading detected,Cleared,BE9,True
2029-06-29 08:01:21.963589,Encapsulant fault detected,Cleared,BE16,True
2029-06-29 09:00:47.291875,PV cell breakage detected,Cleared,BE10,False
2029-06-30 03:21:55.869383,Encapsulant fault detected,Active,BE16,True
2029-07-02 03:21:55.869383,Encapsulant fault detected,Cleared,BE16,False
2029-07-02 05:35:23.411679,PV solder bond failure detected,Active,BE11,True
2029-07-02 10:10:40.780345,PV interconnect fault detected,Active,BE5,True
2029-07-02 17:40:34.278749,PV shading detected,Active,BE9,True
2029-07-03 01:40:34.278749,PV shading detected,Cleared,BE9,True
2029-07-03 10:10:40.780345,PV interconnect fault detected,Cleared,BE5,True
2029-07-03 16:27:10.270616,PV cell breakage detected,Active,BE10,True
2029-07-04 05:35:23.411679,PV solder bond failure detected,Cleared,BE11,True
2029-07-04 11:26:59.079474,PV shading detected,Active,BE9,True
2029-07-04 19:26:59.079474,PV shading detected,Cleared,BE9,True
2029-07-05 07:31:48.694046,Grounding system fault detected,Active,BE6,True
2029-07-05 10:05:45.315450,Encapsulant fault detected,Active,BE16,True
2029-07-05 16:27:10.270616,PV cell breakage detected,Cleared,BE10,True
2029-07-06 06:39:58.123291,PV shading detected,Active,BE9,True
2029-07-06 07:31:48.694046,Grounding system fault detected,Cleared,BE6,True
2029-07-06 14:39:58.123291,PV shading detected,Cleared,BE9,True
2029-07-07 06:48:30.086103,PV cell breakage detected,Active,BE10,True
2029-07-07 10:05:45.315450,Encapsulant fault detected,Cleared,BE16,True
2029-07-07 12:15:34.851024,PV soiling detected,Active,BE8,True
2029-07-07 20:15:34.851024,PV soiling detected,Cleared,BE8,True
2029-07-07 23:23:52.988404,PV interconnect fault detected,Active,BE5,True
2029-07-07 23:36:39.142461,PV solder bond failure detected,Active,BE11,True
2029-07-08 23:23:52.988404,PV interconnect fault detected,Cleared,BE5,True
2029-07-09 06:48:30.086103,PV cell breakage detected,Cleared,BE10,True
2029-07-09 16:06:50.830870,PV hot spot detected,Active,BE12,True
2029-07-09 17:01:08.445231,Grounding system fault detected,Active,BE6,True
2029-07-09 23:36:39.142461,PV solder bond failure detected,Cleared,BE11,True
2029-07-10 16:06:50.830870,PV hot spot detected,Cleared,BE12,True
2029-07-10 17:01:08.445231,Grounding system fault detected,Cleared,BE6,False
2029-07-10 22:08:44.378665,PV cell breakage detected,Active,BE10,True
2029-07-11 06:27:41.114384,PV solder bond failure detected,Active,BE11,True
2029-07-12 05:53:34.451358,PV soiling detected,Active,BE8,True
2029-07-12 13:53:34.451358,PV soiling detected,Cleared,BE8,True
2029-07-12 22:08:44.378665,PV cell breakage detected,Cleared,BE10,True
2029-07-13 06:27:41.114384,PV solder bond failure detected,Cleared,BE11,False
2029-07-13 15:57:19.633547,Encapsulant fault detected,Active,BE16,True
2029-07-14 08:10:13.617695,PV solder bond failure detected,Active,BE11,True
2029-07-14 15:06:52.734429,Fuse aging fault detected,Active,BE1,True
2029-07-14 17:51:41.507844,PV hot spot detected,Active,BE12,True
2029-07-14 19:06:52.734429,Fuse aging fault detected,Cleared,BE1,True
2029-07-14 19:34:46.381914,PV shading detected,Active,BE9,True
2029-07-15 01:27:30.224511,PV cell breakage detected,Active,BE10,True
2029-07-15 03:34:46.381914,PV shading detected,Cleared,BE9,True
2029-07-15 05:17:18.756066,Grounding system fault detected,Active,BE6,True
2029-07-15 15:57:19.633547,Encapsulant fault detected,Cleared,BE16,True
2029-07-15 17:51:41.507844,PV hot spot detected,Cleared,BE12,True
2029-07-16 05:17:18.756066,Grounding system fault detected,Cleared,BE6,True
2029-07-16 08:10:13.617695,PV solder bond failure detected,Cleared,BE11,True
2029-07-16 20:06:11.015219,PV interconnect fault detected,Active,BE5,True
2029-07-16 21:40:18.332685,PV shading detected,Active,BE9,True
2029-07-17 01:27:30.224511,PV cell breakage detected,Cleared,BE10,True
2029-07-17 05:02:59.080222,PV solder bond failure detected,Active,BE11,True
2029-07-17 05:40:18.332685,PV shading detected,Cleared,BE9,True
2029-07-17 20:06:11.015219,PV interconnect fault detected,Cleared,BE5,True
2029-07-18 12:21:23.321535,Grounding system fault detected,Active,BE6,True
2029-07-18 15:58:21.292134,PV cell breakage detected,Active,BE10,True
2029-07-19 01:39:45.580026,Encapsulant fault detected,Active,BE16,True
2029-07-19 05:02:59.080222,PV solder bond failure detected,Cleared,BE11,True
2029-07-19 12:21:23.321535,Grounding system fault detected,Cleared,BE6,True
2029-07-20 15:58:21.292134,PV cell breakage detected,Cleared,BE10,True
2029-07-21 01:39:45.580026,Encapsulant fault detected,Cleared,BE16,False
2029-07-21 06:18:47.603111,PV solder bond failure detected,Active,BE11,True
2029-07-21 09:19:23.898529,Encapsulant fault detected,Active,BE16,True
2029-07-23 06:18:47.603111,PV solder bond failure detected,Cleared,BE11,True
2029-07-23 09:19:23.898529,Encapsulant fault detected,Cleared,BE16,False
2029-07-23 12:02:33.030939,Encapsulant fault detected,Active,BE16,True
2029-07-23 12:31:24.793853,PV solder bond failure detected,Active,BE11,True
2029-07-24 05:55:50.131637,Rack structure fault detected,Active,BE15,True
2029-07-25 12:02:33.030939,Encapsulant fault detected,Cleared,BE16,True
2029-07-25 12:31:24.793853,PV solder bond failure detected,Cleared,BE11,True
2029-07-25 20:35:47.281202,PV interconnect fault detected,Active,BE5,True
2029-07-26 03:31:14.339738,PV solder bond failure detected,Active,BE11,True
2029-07-26 05:55:50.131637,Rack structure fault detected,Cleared,BE15,True
2029-07-26 20:35:47.281202,PV interconnect fault detected,Cleared,BE5,True
2029-07-27 00:03:23.881134,PV soiling detected,Active,BE8,True
2029-07-27 08:03:23.881134,PV soiling detected,Cleared,BE8,True
2029-07-28 03:31:14.339738,PV solder bond failure detected,Cleared,BE11,False
2029-07-30 08:33:43.408606,PV interconnect fault detected,Active,BE5,True
2029-07-30 12:04:57.454749,PV solder bond failure detected,Active,BE11,True
2029-07-31 08:33:43.408606,PV interconnect fault detected,Cleared,BE5,True
2029-07-31 16:48:37.798085,Encapsulant fault detected,Active,BE16,True
2029-08-01 12:04:57.454749,PV solder bond failure detected,Cleared,BE11,True
2029-08-02 05:49:42.720744,Grounding system fault detected,Active,BE6,True
2029-08-02 08:18:15.622313,PV interconnect fault detected,Active,BE5,True
2029-08-02 16:48:37.798085,Encapsulant fault detected,Cleared,BE16,True
2029-08-03 05:49:42.720744,Grounding system fault detected,Cleared,BE6,True
2029-08-03 08:13:25.001560,PV solder bond failure detected,Active,BE11,True
2029-08-03 08:18:15.622313,PV interconnect fault detected,Cleared,BE5,True
2029-08-04 00:51:38.537084,PV interconnect fault detected,Active,BE5,True
2029-08-04 05:09:17.599016,PV cell breakage detected,Active,BE10,True
2029-08-04 20:14:53.749419,Grounding system fault detected,Active,BE6,True
2029-08-05 00:51:38.537084,PV interconnect fault detected,Cleared,BE5,True
2029-08-05 08:13:25.001560,PV solder bond failure detected,Cleared,BE11,True
2029-08-05 20:14:53.749419,Grounding system fault detected,Cleared,BE6,True
2029-08-06 02:31:28.061094,PV interconnect fault detected,Active,BE5,True
2029-08-06 05:09:17.599016,PV cell breakage detected,Cleared,BE10,True
2029-08-07 02:31:28.061094,PV interconnect fault detected,Cleared,BE5,False
2029-08-07 11:48:52.330477,Grounding system fault detected,Active,BE6,True
2029-08-08 01:19:55.420258,PV solder bond failure detected,Active,BE11,True
2029-08-08 11:48:52.330477,Grounding system fault detected,Cleared,BE6,True
2029-08-09 10:09:02.504052,PV cell breakage detected,Active,BE10,True
2029-08-09 17:41:39.331808,Encapsulant fault detected,Active,BE16,True
2029-08-10 01:19:55.420258,PV solder bond failure detected,Cleared,BE11,True
2029-08-11 01:46:46.058395,PV solder bond failure detected,Active,BE11,True
2029-08-11 07:32:11.381408,PV shading detected,Active,BE9,True
2029-08-11 10:09:02.504052,PV cell breakage detected,Cleared,BE10,True
2029-08-11 15:32:11.381408,PV shading detected,Cleared,BE9,True
2029-08-11 17:41:39.331808,Encapsulant fault detected,Cleared,BE16,True
2029-08-12 07:40:49.901517,PV cell breakage detected,Active,BE10,True
2029-08-13 01:46:46.058395,PV solder bond failure detected,Cleared,BE11,True
2029-08-13 06:57:39.285921,PV solder bond failure detected,Active,BE11,True
2029-08-13 13:37:21.595366,Encapsulant fault detected,Active,BE16,True
2029-08-14 07:40:49.901517,PV cell breakage detected,Cleared,BE10,True
2029-08-15 06:57:39.285921,PV solder bond failure detected,Cleared,BE11,True
2029-08-15 13:37:21.595366,Encapsulant fault detected,Cleared,BE16,False
2029-08-16 04:47:03.233826,PV soiling detected,Active,BE8,True
2029-08-16 12:47:03.233826,PV soiling detected,Cleared,BE8,False
2029-08-16 16:32:38.096771,PV hot spot detected,Active,BE12,True
2029-08-17 11:13:21.584284,Rack structure fault detected,Active,BE15,True
2029-08-17 16:32:38.096771,PV hot spot detected,Cleared,BE12,True
2029-08-18 08:01:27.980801,PV solder bond failure detected,Active,BE11,True
2029-08-18 12:13:00.223875,PV soiling detected,Active,BE8,True
2029-08-18 20:13:00.223875,PV soiling detected,Cleared,BE8,True
2029-08-19 11:13:21.584284,Rack structure fault detected,Cleared,BE15,True
2029-08-20 00:11:31.468506,PV glass breakage detected,Active,BE7,True
2029-08-20 05:29:41.765919,PV cell breakage detected,Active,BE10,True
2029-08-20 08:01:27.980801,PV solder bond failure detected,Cleared,BE11,True
2029-08-20 22:52:28.631357,PV shading detected,Active,BE9,True
2029-08-21 00:11:31.468506,PV glass breakage detected,Cleared,BE7,True
2029-08-21 06:52:28.631357,PV shading detected,Cleared,BE9,True
2029-08-21 15:29:17.293830,PV interconnect fault detected,Active,BE5,True
2029-08-22 05:29:41.765919,PV cell breakage detected,Cleared,BE10,True
2029-08-22 15:29:17.293830,PV interconnect fault detected,Cleared,BE5,False
2029-08-22 16:59:27.319586,PV soiling detected,Active,BE8,True
2029-08-23 00:59:27.319586,PV soiling detected,Cleared,BE8,False
2029-08-23 06:42:14.772571,Grounding system fault detected,Active,BE6,True
2029-08-23 07:38:23.209679,PV solder bond failure detected,Active,BE11,True
2029-08-24 00:06:37.513025,PV interconnect fault detected,Active,BE5,True
2029-08-24 06:42:14.772571,Grounding system fault detected,Cleared,BE6,True
2029-08-25 00:06:37.513025,PV interconnect fault detected,Cleared,BE5,True
2029-08-25 07:38:23.209679,PV solder bond failure detected,Cleared,BE11,False
2029-08-25 12:21:51.100471,PV interconnect fault detected,Active,BE5,True
2029-08-25 15:47:12.515622,PV cell breakage detected,Active,BE10,True
2029-08-26 10:06:35.457262,PV solder bond failure detected,Active,BE11,True
2029-08-26 12:21:51.100471,PV interconnect fault detected,Cleared,BE5,True
2029-08-27 15:47:12.515622,PV cell breakage detected,Cleared,BE10,True
2029-08-27 19:16:03.749058,PV cell breakage detected,Active,BE10,True
2029-08-28 02:23:09.277950,Grounding system fault detected,Active,BE6,True
2029-08-28 10:06:35.457262,PV solder bond failure detected,Cleared,BE11,True
2029-08-29 02:23:09.277950,Grounding system fault detected,Cleared,BE6,True
2029-08-29 19:16:03.749058,PV cell breakage detected,Cleared,BE10,False
2029-08-30 18:30:24.988984,PV cell breakage detected,Active,BE10,True
2029-08-30 19:53:55.411179,PV interconnect fault detected,Active,BE5,True
2029-08-31 02:19:21.705436,PV solder bond failure detected,Active,BE11,True
2029-08-31 19:53:55.411179,PV interconnect fault detected,Cleared,BE5,True
2029-08-31 20:59:28.451132,Encapsulant fault detected,Active,BE16,True
2029-09-01 18:30:24.988984,PV cell breakage detected,Cleared,BE10,True
2029-09-02 02:19:21.705436,PV solder bond failure detected,Cleared,BE11,True
2029-09-02 12:09:18.728103,PV solder bond failure detected,Active,BE11,True
2029-09-02 20:59:28.451132,Encapsulant fault detected,Cleared,BE16,True
2029-09-04 03:44:51.145375,PV cell breakage detected,Active,BE10,True
2029-09-04 12:09:18.728103,PV solder bond failure detected,Cleared,BE11,True
2029-09-05 02:32:34.170975,PV solder bond failure detected,Active,BE11,True
2029-09-05 11:21:38.101190,PV interconnect fault detected,Active,BE5,True
2029-09-06 03:44:51.145375,PV cell breakage detected,Cleared,BE10,True
2029-09-06 11:21:38.101190,PV interconnect fault detected,Cleared,BE5,True
2029-09-06 20:14:36.906922,Encapsulant fault detected,Active,BE16,True
2029-09-07 01:18:43.838162,PV glass breakage detected,Active,BE7,True
2029-09-07 02:32:34.170975,PV solder bond failure detected,Cleared,BE11,True
2029-09-07 11:19:49.685524,PV solder bond failure detected,Active,BE11,True
2029-09-08 01:18:43.838162,PV glass breakage detected,Cleared,BE7,True
2029-09-08 06:39:32.194765,PV interconnect fault detected,Active,BE5,True
2029-09-08 20:14:36.906922,Encapsulant fault detected,Cleared,BE16,True
2029-09-09 06:39:32.194765,PV interconnect fault detected,Cleared,BE5,True
2029-09-09 09:25:06.705705,Encapsulant fault detected,Active,BE16,True
2029-09-09 11:19:49.685524,PV solder bond failure detected,Cleared,BE11,True
2029-09-11 09:25:06.705705,Encapsulant fault detected,Cleared,BE16,False
2029-09-12 21:19:25.276735,PV shading detected,Active,BE9,True
2029-09-12 23:28:53.345263,PV interconnect fault detected,Active,BE5,True
2029-09-12 23:38:59.041782,Encapsulant fault detected,Active,BE16,True
2029-09-13 05:19:25.276735,PV shading detected,Cleared,BE9,True
2029-09-13 23:28:53.345263,PV interconnect fault detected,Cleared,BE5,True
2029-09-14 23:38:59.041782,Encapsulant fault detected,Cleared,BE16,False
2029-09-15 17:44:07.554481,PV interconnect fault detected,Active,BE5,True
2029-09-15 21:45:17.627149,PV cell breakage detected,Active,BE10,True
2029-09-16 02:56:28.147746,Encapsulant fault detected,Active,BE16,True
2029-09-16 14:39:41.969560,PV solder bond failure detected,Active,BE11,True
2029-09-16 17:44:07.554481,PV interconnect fault detected,Cleared,BE5,True
2029-09-17 21:45:17.627149,PV cell breakage detected,Cleared,BE10,True
2029-09-18 02:56:28.147746,Encapsulant fault detected,Cleared,BE16,True
2029-09-18 05:01:50.504288,Encapsulant fault detected,Active,BE16,True
2029-09-18 13:16:39.753618,PV cell breakage detected,Active,BE10,True
2029-09-18 14:39:41.969560,PV solder bond failure detected,Cleared,BE11,True
2029-09-19 02:42:59.088030,Rack structure fault detected,Active,BE15,True
2029-09-19 21:29:05.950059,PV shading detected,Active,BE9,True
2029-09-20 05:01:50.504288,Encapsulant fault detected,Cleared,BE16,True
2029-09-20 05:29:05.950059,PV shading detected,Cleared,BE9,True
2029-09-20 13:16:39.753618,PV cell breakage detected,Cleared,BE10,True
2029-09-21 02:42:59.088030,Rack structure fault detected,Cleared,BE15,False
2029-09-21 21:02:43.207001,Rack structure fault detected,Active,BE15,True
2029-09-23 17:34:39.803594,PV solder bond failure detected,Active,BE11,True
2029-09-23 21:02:43.207001,Rack structure fault detected,Cleared,BE15,True
2029-09-25 17:34:39.803594,PV solder bond failure detected,Cleared,BE11,False
2029-09-26 05:40:20.772862,Rack structure fault detected,Active,BE15,True
2029-09-26 13:35:38.046505,PV solder bond failure detected,Active,BE11,True
2029-09-26 15:47:11.505569,PV shading detected,Active,BE9,True
2029-09-26 23:47:11.505569,PV shading detected,Cleared,BE9,True
2029-09-28 05:40:20.772862,Rack structure fault detected,Cleared,BE15,True
2029-09-28 13:35:38.046505,PV solder bond failure detected,Cleared,BE11,False
2029-09-28 20:59:48.811845,PV solder bond failure detected,Active,BE11,True
2029-09-29 18:19:23.898627,Encapsulant fault detected,Active,BE16,True
2029-09-30 20:59:48.811845,PV solder bond failure detected,Cleared,BE11,True
2029-10-01 16:24:36.738418,Grounding system fault detected,Active,BE6,True
2029-10-01 18:19:23.898627,Encapsulant fault detected,Cleared,BE16,True
2029-10-02 02:56:16.566381,PV solder bond failure detected,Active,BE11,True
2029-10-02 11:47:57.375946,PV cell breakage detected,Active,BE10,True
2029-10-02 16:24:36.738418,Grounding system fault detected,Cleared,BE6,True
2029-10-03 01:04:32.827205,PV interconnect fault detected,Active,BE5,True
2029-10-03 14:24:09.787739,PV shading detected,Active,BE9,True
2029-10-03 22:24:09.787739,PV shading detected,Cleared,BE9,True
2029-10-04 01:04:32.827205,PV interconnect fault detected,Cleared,BE5,True
2029-10-04 02:56:16.566381,PV solder bond failure detected,Cleared,BE11,True
2029-10-04 11:35:30.103781,PV soiling detected,Active,BE8,True
2029-10-04 11:47:57.375946,PV cell breakage detected,Cleared,BE10,True
2029-10-04 19:35:30.103781,PV soiling detected,Cleared,BE8,False
2029-10-05 00:22:58.266549,PV solder bond failure detected,Active,BE11,True
2029-10-05 06:12:05.524112,Encapsulant fault detected,Active,BE16,True
2029-10-06 21:51:00.265820,PV soiling detected,Active,BE8,True
2029-10-07 00:22:58.266549,PV solder bond failure detected,Cleared,BE11,True
2029-10-07 05:51:00.265820,PV soiling detected,Cleared,BE8,True
2029-10-07 06:12:05.524112,Encapsulant fault detected,Cleared,BE16,False
2029-10-07 15:01:10.246293,PV interconnect fault detected,Active,BE5,True
2029-10-08 11:08:04.706522,Encapsulant fault detected,Active,BE16,True
2029-10-08 15:01:10.246293,PV interconnect fault detected,Cleared,BE5,True
2029-10-09 09:10:19.296732,PV shading detected,Active,BE9,True
2029-10-09 17:10:19.296732,PV shading detected,Cleared,BE9,True
2029-10-09 20:53:57.684532,Rack structure fault detected,Active,BE15,True
2029-10-10 11:08:04.706522,Encapsulant fault detected,Cleared,BE16,True
2029-10-11 20:53:57.684532,Rack structure fault detected,Cleared,BE15,False
2029-10-13 06:27:08.294193,Grounding system fault detected,Active,BE6,True
2029-10-14 06:27:08.294193,Grounding system fault detected,Cleared,BE6,False
2029-10-14 08:42:16.658063,PV shading detected,Active,BE9,True
2029-10-14 16:42:16.658063,PV shading detected,Cleared,BE9,False
2029-10-17 01:10:47.094326,Grounding system fault detected,Active,BE6,True
2029-10-17 19:11:07.523859,Rack structure fault detected,Active,BE15,True
2029-10-18 00:00:56.725961,PV solder bond failure detected,Active,BE11,True
2029-10-18 01:10:47.094326,Grounding system fault detected,Cleared,BE6,True
2029-10-18 09:35:33.584001,Grounding system fault detected,Active,BE6,True
2029-10-19 09:35:33.584001,Grounding system fault detected,Cleared,BE6,True
2029-10-19 14:24:50.292554,PV interconnect fault detected,Active,BE5,True
2029-10-19 19:11:07.523859,Rack structure fault detected,Cleared,BE15,True
2029-10-20 00:00:56.725961,PV solder bond failure detected,Cleared,BE11,True
2029-10-20 09:11:21.968714,Diode fault detected,Active,BE13,True
2029-10-20 14:24:50.292554,PV interconnect fault detected,Cleared,BE5,True
2029-10-20 17:26:32.206707,Rack structure fault detected,Active,BE15,True
2029-10-21 02:50:13.955030,PV solder bond failure detected,Active,BE11,True
2029-10-21 05:45:47.089036,PV shading detected,Active,BE9,True
2029-10-21 09:11:21.968714,Diode fault detected,Cleared,BE13,True
2029-10-21 13:45:47.089036,PV shading detected,Cleared,BE9,True
2029-10-21 22:49:03.022739,PV glass breakage detected,Active,BE7,True
2029-10-22 17:26:32.206707,Rack structure fault detected,Cleared,BE15,True
2029-10-22 20:25:42.097151,PV cell breakage detected,Active,BE10,True
2029-10-22 22:49:03.022739,PV glass breakage detected,Cleared,BE7,True
2029-10-23 02:50:13.955030,PV solder bond failure detected,Cleared,BE11,True
2029-10-23 14:13:13.407104,PV solder bond failure detected,Active,BE11,True
2029-10-23 22:21:22.016401,PV soiling detected,Active,BE8,True
2029-10-24 06:20:08.369926,PV interconnect fault detected,Active,BE5,True
2029-10-24 06:21:22.016401,PV soiling detected,Cleared,BE8,True
2029-10-24 20:25:42.097151,PV cell breakage detected,Cleared,BE10,True
2029-10-25 03:49:05.323201,Cable insulation fault detected,Active,BE17,True
2029-10-25 06:20:08.369926,PV interconnect fault detected,Cleared,BE5,True
2029-10-25 07:49:05.323201,Cable insulation fault detected,Cleared,BE17,True
2029-10-25 14:13:13.407104,PV solder bond failure detected,Cleared,BE11,False
2029-10-25 17:38:42.711032,Grounding system fault detected,Active,BE6,True
2029-10-26 17:38:42.711032,Grounding system fault detected,Cleared,BE6,False
2029-10-27 08:51:59.874869,PV cell breakage detected,Active,BE10,True
2029-10-27 23:04:15.298412,Rack structure fault detected,Active,BE15,True
2029-10-28 05:11:30.135805,PV interconnect fault detected,Active,BE5,True
2029-10-29 05:11:30.135805,PV interconnect fault detected,Cleared,BE5,True
2029-10-29 08:51:59.874869,PV cell breakage detected,Cleared,BE10,True
2029-10-29 23:04:15.298412,Rack structure fault detected,Cleared,BE15,False
2029-10-29 23:25:34.058236,PV cell breakage detected,Active,BE10,True
2029-10-31 01:34:21.982412,PV shading detected,Active,BE9,True
2029-10-31 09:34:21.982412,PV shading detected,Cleared,BE9,True
2029-10-31 11:00:01.385853,PV solder bond failure detected,Active,BE11,True
2029-10-31 13:54:31.409826,Rack structure fault detected,Active,BE15,True
2029-10-31 23:25:34.058236,PV cell breakage detected,Cleared,BE10,True
2029-11-01 00:17:55.251238,PV interconnect fault detected,Active,BE5,True
2029-11-01 10:00:43.986187,PV cell breakage detected,Active,BE10,True
2029-11-02 00:17:55.251238,PV interconnect fault detected,Cleared,BE5,True
2029-11-02 11:00:01.385853,PV solder bond failure detected,Cleared,BE11,True
2029-11-02 13:54:31.409826,Rack structure fault detected,Cleared,BE15,True
2029-11-02 19:52:34.344145,Encapsulant fault detected,Active,BE16,True
2029-11-03 10:00:43.986187,PV cell breakage detected,Cleared,BE10,True
2029-11-03 11:19:07.862657,PV solder bond failure detected,Active,BE11,True
2029-11-04 03:52:07.525277,PV shading detected,Active,BE9,True
2029-11-04 11:52:07.525277,PV shading detected,Cleared,BE9,True
2029-11-04 18:38:06.970956,PV cell breakage detected,Active,BE10,True
2029-11-04 19:52:34.344145,Encapsulant fault detected,Cleared,BE16,True
2029-11-05 11:19:07.862657,PV solder bond failure detected,Cleared,BE11,True
2029-11-05 12:03:30.040386,Rack structure fault detected,Active,BE15,True
2029-11-05 16:06:44.557698,Short/open circuit fault detected,Active,BE14,True
2029-11-06 02:56:20.063538,PV shading detected,Active,BE9,True
2029-11-06 04:06:44.557698,Short/open circuit fault detected,Cleared,BE14,True
2029-11-06 10:56:20.063538,PV shading detected,Cleared,BE9,True
2029-11-06 18:38:06.970956,PV cell breakage detected,Cleared,BE10,True
2029-11-06 19:49:22.928834,PV hot spot detected,Active,BE12,True
2029-11-07 02:43:12.520468,PV interconnect fault detected,Active,BE5,True
2029-11-07 12:03:30.040386,Rack structure fault detected,Cleared,BE15,True
2029-11-07 12:58:00.592905,PV solder bond failure detected,Active,BE11,True
2029-11-07 14:46:27.332855,PV cell breakage detected,Active,BE10,True
2029-11-07 16:29:35.488116,Rack structure fault detected,Active,BE15,True
2029-11-07 19:49:22.928834,PV hot spot detected,Cleared,BE12,True
2029-11-07 23:14:47.466825,PV shading detected,Active,BE9,True
2029-11-08 02:43:12.520468,PV interconnect fault detected,Cleared,BE5,True
2029-11-08 07:14:47.466825,PV shading detected,Cleared,BE9,True
2029-11-09 12:58:00.592905,PV solder bond failure detected,Cleared,BE11,True
2029-11-09 14:46:27.332855,PV cell breakage detected,Cleared,BE10,True
2029-11-09 16:29:35.488116,Rack structure fault detected,Cleared,BE15,False
2029-11-09 16:57:07.626524,PV shading detected,Active,BE9,True
2029-11-10 00:57:07.626524,PV shading detected,Cleared,BE9,False
2029-11-10 07:24:33.018699,Grounding system fault detected,Active,BE6,True
2029-11-10 10:05:12.183850,Encapsulant fault detected,Active,BE16,True
2029-11-11 07:24:33.018699,Grounding system fault detected,Cleared,BE6,True
2029-11-11 17:56:38.059777,PV solder bond failure detected,Active,BE11,True
2029-11-12 10:05:12.183850,Encapsulant fault detected,Cleared,BE16,True
2029-11-12 16:52:17.146762,PV cell breakage detected,Active,BE10,True
2029-11-13 09:43:53.825802,Rack structure fault detected,Active,BE15,True
2029-11-13 17:05:51.758846,Grounding system fault detected,Active,BE6,True
2029-11-13 17:56:38.059777,PV solder bond failure detected,Cleared,BE11,True
2029-11-14 09:05:11.006256,PV solder bond failure detected,Active,BE11,True
2029-11-14 12:37:39.508515,PV hot spot detected,Active,BE12,True
2029-11-14 16:52:17.146762,PV cell breakage detected,Cleared,BE10,True
2029-11-14 17:05:51.758846,Grounding system fault detected,Cleared,BE6,True
2029-11-15 09:43:53.825802,Rack structure fault detected,Cleared,BE15,True
2029-11-15 12:37:39.508515,PV hot spot detected,Cleared,BE12,True
2029-11-16 09:05:11.006256,PV solder bond failure detected,Cleared,BE11,False
2029-11-16 09:40:03.946742,Encapsulant fault detected,Active,BE16,True
2029-11-16 12:46:16.231499,PV cell breakage detected,Active,BE10,True
2029-11-16 16:56:48.625219,PV soiling detected,Active,BE8,True
2029-11-17 00:56:48.625219,PV soiling detected,Cleared,BE8,True
2029-11-17 05:16:00.575646,PV solder bond failure detected,Active,BE11,True
2029-11-18 09:40:03.946742,Encapsulant fault detected,Cleared,BE16,True
2029-11-18 12:46:16.231499,PV cell breakage detected,Cleared,BE10,True
2029-11-18 17:04:38.094615,Diode fault detected,Active,BE13,True
2029-11-19 05:16:00.575646,PV solder bond failure detected,Cleared,BE11,True
2029-11-19 09:58:37.084278,PV solder bond failure detected,Active,BE11,True
2029-11-19 15:45:53.716625,Rack structure fault detected,Active,BE15,True
2029-11-19 17:04:38.094615,Diode fault detected,Cleared,BE13,True
2029-11-20 05:50:07.856630,Encapsulant fault detected,Active,BE16,True
2029-11-21 09:58:37.084278,PV solder bond failure detected,Cleared,BE11,True
2029-11-21 15:45:53.716625,Rack structure fault detected,Cleared,BE15,True
2029-11-22 01:36:54.246698,PV solder bond failure detected,Active,BE11,True
2029-11-22 04:00:27.712844,PV interconnect fault detected,Active,BE5,True
2029-11-22 05:50:07.856630,Encapsulant fault detected,Cleared,BE16,True
2029-11-22 06:45:22.669681,Encapsulant fault detected,Active,BE16,True
2029-11-22 16:12:30.203897,MCB 2 fault detected,Active,BE4,True
2029-11-22 20:35:24.024234,PV shading detected,Active,BE9,True
2029-11-23 02:12:30.203897,MCB 2 fault detected,Cleared,BE4,True
2029-11-23 04:00:27.712844,PV interconnect fault detected,Cleared,BE5,True
2029-11-23 04:35:24.024234,PV shading detected,Cleared,BE9,True
2029-11-23 14:59:34.343242,PV shading detected,Active,BE9,True
2029-11-23 22:59:34.343242,PV shading detected,Cleared,BE9,True
2029-11-24 01:36:54.246698,PV solder bond failure detected,Cleared,BE11,True
2029-11-24 06:45:22.669681,Encapsulant fault detected,Cleared,BE16,False
2029-11-24 11:18:16.452357,PV solder bond failure detected,Active,BE11,True
2029-11-24 12:50:12.613359,PV shading detected,Active,BE9,True
2029-11-24 20:50:12.613359,PV shading detected,Cleared,BE9,True
2029-11-25 15:01:06.188055,Rack structure fault detected,Active,BE15,True
